Country,Population,Births per Day,Deaths per Day,Immigrations per Day,Net Change per Day,2025 Population Change,Country Code,Total Emissions (MtCO2e),Emissions per Capita (tCO2e/person),Emissions per GDP (tCO2e/million $GDP),ND-GAIN Vulnerability Score,Population (millions),GDP per Capita (USD),Indicator,Year,Value
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,40.0
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,42.5
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,83.8
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,85.2
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,1.8
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,1.8
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,16.3
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,9.1
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,9.6
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,6.5
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,7.0
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2010.0,2.2
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2015.0,1.5
,5622887.0,120.0,166.0,50.0,4.0,292.0,FIN,61.7,11.16,226.96,0.28,5.54,49160.84,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,0.6
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,0.5
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,0.9
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,0.8
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,3.7
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,3.5
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,6.5
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,6.4
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,18.9
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,26.2
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,78.4
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,79.7
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,2.0
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,2.0
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,320.1
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,11.2
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,11.5
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2010.0,1.3
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2015.0,1.6
,66621292.0,1737.0,1715.0,251.0,273.0,19929.0,FRA,314.57,4.67,119.59,0.3,67.5,39037.12,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,2.8
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,2.3
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,3.2
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,3.1
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,10.5
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,9.1
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,82.9
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,84.5
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,3.6
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,3.4
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2010.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2015.0,
,312140.0,21.0,4.0,,14.0,1022.0,GUF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,0.6
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,0.5
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,2.0
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,1.2
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,8.8
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,6.9
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,60.3
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,61.7
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,2.2
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,2.0
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2010.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2015.0,
,282276.0,8.0,3.0,,2.0,146.0,PYF,,,,,,,,2021.0,
,,,,,,,ATF,,,,,,,,,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,3.1
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,3.6
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,3.9
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,3.9
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,49.9
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,41.9
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,14.7
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,14.2
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,85.5
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,88.1
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,4.2
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,4.1
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,2.9
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,2.5
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,2.7
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2010.0,3.1
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2015.0,
,2577110.0,189.0,44.0,3.0,148.0,10804.0,GAB,21.16,9.51,1381.31,0.45,2.28,6881.71,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,3.0
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,3.0
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,4.5
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,4.4
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,52.4
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,49.8
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,0.1
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,7.5
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,9.4
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,55.7
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,59.2
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,5.6
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,5.5
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,11.8
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,4.1
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,3.2
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,2.6
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,2.2
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2010.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2015.0,
,2803744.0,226.0,48.0,,170.0,12410.0,GMB,2.98,1.23,1628.62,0.53,2.49,757.41,,2021.0,
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2010.0,-0.5
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2015.0,-0.4
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2021.0,
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2010.0,-0.5
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2015.0,-0.7
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2021.0,
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2010.0,
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2015.0,
,3807161.0,115.0,123.0,4.0,5.0,365.0,GEO,17.69,4.75,1116.44,0.4,3.71,4255.74,,2021.0,
